,y_pred,pi_lo,pi_hi,0,charge,discharge,soc_start,soc_end
2025-06-30 02:00:00+02:00,88.66507416836022,32.76021218046951,143.1358693113482,22076.151315789477,0.0,0.0,0.0,0.0
2025-06-30 02:15:00+02:00,88.47136356455233,30.6295719099669,141.00181079657648,,0.0,0.0,0.0,-0.0
2025-06-30 02:30:00+02:00,87.91691645990979,28.60152554407101,138.97233792708897,,0.0,0.0,-0.0,-0.0
2025-06-30 02:45:00+02:00,87.68275338327872,26.676059946635327,137.04746672616469,,0.0,0.0,-0.0,-0.0
2025-06-30 03:00:00+02:00,84.91074866654353,24.225137886268882,134.59463159763254,,7.236842105263158,0.0,-0.0,6.875
2025-06-30 03:15:00+02:00,84.98107793639295,23.81731592035164,134.18462256585468,,12.5,0.0,6.875,18.75
2025-06-30 03:30:00+02:00,85.55609075913159,23.59645623664391,133.96347796555926,,12.5,0.0,18.75,30.625
2025-06-30 03:45:00+02:00,85.86331961596794,23.58067447530761,133.94924747258176,,12.5,0.0,30.625,42.5
2025-06-30 04:00:00+02:00,85.06666825509956,22.549575603701037,132.91886306629448,,12.5,0.0,42.5,54.375
2025-06-30 04:15:00+02:00,85.64260806769987,23.153559122843937,133.52128615118016,,12.5,0.0,54.375,66.25
2025-06-30 04:30:00+02:00,85.85628571335377,23.757993896673987,134.12607357495946,,12.5,0.0,66.25,78.125
2025-06-30 04:45:00+02:00,86.21926359430896,24.186259143216773,134.55648908383677,,12.5,0.0,78.125,90.0
2025-06-30 05:00:00+02:00,94.16177314866145,35.589456779484784,145.96087848964365,,0.0,0.0,90.0,90.0
